CustomerID,Age,Gender,City,State,No_of_orders_placed,Sign_up_date,Last_order_placed_date,is_premium_member,Women’s_Clothing,Men’s_Clothing,Kid’s_Clothing,Home_&_Living,Beauty,Electronics,Preferred_Theme
CusID_06377,,Male,Kolkata,West Bengal,10.0,2019-04-30,2020-01-12,1,3.2754605783198576,4.687623761448258,0.5555765662400974,1.4841238643310333,3.0,8.100048896869895,Old_UI
CusID_05482,25.0,Male,Sydney,New South Wales,9.0,2019-10-29,2021-10-27,0,4.0,9.569786906841475,2.533969542627029,1.7400553764760702,1.0,8.596597877106573,New_UI
CusID_07461,,Male,Kolkata,West Bengal,9.0,2018-09-13,2021-08-07,0,0.3066758858781299,6.283313264869717,2.0,0.7676068669178034,2.5402614619656534,8.376288798594143,New_UI
CusID_08475,48.0,Male,Los Angeles,California,8.0,2016-07-20,2020-02-12,0,1.4649567477789551,6.789298425382983,4.491211426680373,0.4311629255367258,0.9093019862084466,5.954195411473108,New_UI
CusID_02580,23.0,Male,Kuala Lampur,Singapore,8.0,2017-12-27,2021-02-22,0,3.001902273663993,7.908987112647389,0.0498724262151341,1.0649709521718296,2.769612657791515,9.81361824242052,New_UI
CusID_08953,24.0,Female,Paris,Ile-De-France,7.0,2017-06-23,2020-06-29,1,5.466109953722093,0.0754547229458937,5.116028724473853,2.0,8.863192393916973,5.601216842956597,Old_UI
CusID_06732,22.0,Female,Toronto,Ontario,5.0,2018-01-13,2021-08-04,0,7.898258362097327,3.1563024936597417,6.144442506816633,6.2001959628897385,7.4470004798007965,0.21132008524282,Old_UI
CusID_07667,28.0,Male,Sydney,New South Wales,15.0,2017-06-24,2021-03-21,1,4.484458852067641,4.769697775825528,0.9347437421609142,5.1782122122494725,0.1162891626801904,9.784960246213007,Old_UI
CusID_02355,40.0,Male,London,England,4.0,2016-10-16,2020-09-15,0,4.192898990563699,9.289339533399952,2.413236522223003,2.895445542797683,2.6955059726785984,5.724169461772852,New_UI
CusID_03362,22.0,Male,San Francisco,California,6.0,2019-09-11,2021-09-09,0,4.2467115162587366,3.0,1.0635166669271792,2.380709660952025,0.6545292364739448,4.0,New_UI
CusID_07678,39.0,Female,Budapest,Central Hungary,5.0,2019-06-13,2021-09-23,0,9.035549823729731,3.5711200166043366,8.942065100668161,7.342244323585304,5.0,3.0,Old_UI
CusID_02202,38.0,Female,Florence,Tuscany,9.0,2018-08-03,2020-03-24,0,0.0,2.350079245897561,9.8631370361563,7.219082361106952,8.526259883538696,0.4573747362372458,Old_UI
CusID_05944,31.0,Female,Sydney,New South Wales,4.0,2019-01-10,2020-11-01,0,8.503839753566464,3.7562412162205976,4.0,,8.57679481762851,1.98104670140294,New_UI
CusID_04522,26.0,Female,Shinjuku,Tokyo,7.0,2019-06-19,2021-10-05,0,8.174242535347148,2.370035373093604,7.577452594205912,7.856447297824568,9.213105553648177,1.2966205726070017,Old_UI
CusID_01203,28.0,Female,Delhi,New Delhi,4.0,?,2020-12-24,0,8.347729092961599,3.0,4.429390735439493,9.17625857543552,-1.3902931776916958,5.687233650063202,New_UI
CusID_03016,36.0,Female,Toronto,Ontario,3.0,2016-01-28,2020-04-21,0,9.052943375884237,0.8246240883491601,8.641538801540415,8.004370181883928,8.14960593618639,3.0,Old_UI
CusID_07970,20.0,Female,Bercelona,Catalonia,6.0,2019-07-05,2021-10-08,0,1.0,1.241459672648781,5.930718966769471,,7.954946680333937,1.9913672649679213,Old_UI
CusID_07435,40.0,Female,Mumbai,Maharashtra,13.0,2018-10-21,2020-12-17,1,4.478892426537362,2.132191035117918,9.357608628830334,9.599056179145776,9.009730532231526,3.0,Old_UI
CusID_08828,21.0,Female,Chennai,Tamil Nadu,10.0,2017-05-09,2021-07-19,0,6.996202516726704,4.7672756982762285,5.300583374655825,7.290347600982058,9.681621238768672,3.36224798119991,Old_UI
CusID_07011,30.0,Male,Vienna,Vienna,6.0,2017-06-20,2021-04-06,0,3.2196796862296546,3.588806935871085,6.311178222820594,4.662565282700215,2.0472818801530064,7.1081172821279575,Old_UI
CusID_09172,36.0,Male,Sydney,New South Wales,3.0,2016-05-11,2020-12-13,0,5.4315803640474645,5.0,4.131955140662683,2.0,0.2535451334764881,7.244610967558238,New_UI
CusID_08852,20.0,Male,Florence,Tuscany,,2016-02-18,2021-03-10,0,0.0294167763420789,3.0,,3.0,0.9223737809114512,9.905588455871465,Old_UI
CusID_00110,30.0,Male,Bercelona,Catalonia,9.0,2018-04-20,2021-01-31,0,-66.0,4.0,5.210888413739095,1.260031321502304,1.62388358594781,4.0,New_UI
CusID_03624,30.0,Female,Los Angeles,California,8.0,2019-10-16,2021-09-14,0,9.131270340107104,2.2277934445087664,9.285650541711345,8.208795072225774,9.2490829444026,1.8973444367731565,Old_UI
CusID_08645,42.0,Female,Florence,Tuscany,7.0,2017-03-10,2020-11-10,1,8.372230527115253,1.0,8.552878611087218,1.0,9.985423018496755,2.152045603137683,Old_UI
CusID_01452,31.0,Female,Bercelona,Catalonia,5.0,2017-12-22,2020-08-19,0,9.54950220742867,0.8664105320944991,7.4584633808354734,6.77607409765466,8.349566562600888,0.6849169607586169,Old_UI
CusID_03595,50.0,Male,Vienna,Vienna,14.0,2019-07-19,2020-05-09,1,2.3594863109506377,4.108912993706551,4.327478066170756,2.879341908431236,1.0,9.667062540866546,Old_UI
CusID_04086,23.0,Male,Bercelona,Catalonia,10.0,2019-08-09,2020-11-06,0,1.1084471506310325,9.036034735142977,3.1015919233875087,3.550939442856028,3.0,8.802972641071621,New_UI
CusID_07810,24.0,Female,London,England,5.0,2016-10-05,2020-06-12,0,6.237834111560208,4.019314610244342,8.036758874873685,5.890050472501817,9.822402208792113,1.0,Old_UI
CusID_04610,32.0,Male,Berlin,Berlin,6.0,2018-08-31,2021-01-31,0,2.4595848654162142,2.0,6.67378088059426,0.1740097329946415,-9.152475123216396,9.239918998873517,New_UI
CusID_00882,33.0,Female,Perth,Western Australia,8.0,2018-05-15,2020-03-01,0,7.713448859385334,4.0,8.143709473634942,6.803426220930301,9.018679900143663,3.8459651978218887,Old_UI
CusID_08859,25.0,Male,New York City,New York,,2019-09-09,2021-10-16,0,3.201926053576136,7.805893504509838,1.7960242330864684,4.057102088219779,2.0,8.149566242545204,New_UI
CusID_04389,,Female,Paris,Ile-De-France,8.0,2017-08-18,2021-10-15,0,9.002744960740761,3.333670925486146,9.41651706113094,7.515897456633509,5.254745866053712,2.4104616648774035,New_UI
CusID_06231,23.0,Female,Sydney,New South Wales,7.0,2016-11-22,2021-06-14,0,4.611390299255307,0.0103030674440234,4.192564959969193,9.110817415639604,8.436468272360651,2.5649880792629145,New_UI
CusID_00200,33.0,Male,Sydney,New South Wales,5.0,2016-05-08,2021-07-01,0,2.0063581006620668,8.59287535900704,6.077225362433138,2.08273645024273,-9.900862997070995,1.0,New_UI
CusID_04036,30.0,Male,London,England,10.0,2016-06-06,2020-04-29,0,-88.0,4.0,3.447546932665752,4.766308234733708,3.916501235048613,6.8976314892251125,New_UI
CusID_02186,25.0,Female,Vancouver,British Columbia,8.0,2017-05-09,2020-05-26,0,1.0,3.831269413879968,6.819507418078401,4.316367803509865,0.0,2.3606216759702274,New_UI
CusID_01779,30.0,Female,Shinjuku,Tokyo,8.0,2017-01-26,2021-06-21,0,-66.0,1.638709860773706,,6.3448787088418985,9.974170968172649,1.9288748703508207,Old_UI
CusID_02797,24.0,Not_Specified,Vancouver,British Columbia,14.0,2018-09-15,2021-10-19,1,2.310725938887562,2.4746287129285984,7.0081546784503725,1.044084504156313,0.9706032030412668,5.653326852807777,New_UI
CusID_07863,25.0,Female,Paris,Ile-De-France,10.0,2016-12-12,2020-01-25,0,-44.0,3.2304643959284904,6.977898159658077,8.131266232634518,8.930242165982847,2.9121791267809103,Old_UI
CusID_06745,41.0,Female,Vancouver,British Columbia,1.0,2018-05-18,2021-08-01,1,9.464818954259025,0.7946917323929032,,9.108152320179713,8.40645820038749,1.0513956445441772,New_UI
CusID_04410,38.0,Female,New York City,New York,4.0,2017-09-19,2020-12-18,0,2.0,3.315833187835877,9.742287438178144,7.078006257094308,8.737299091562893,2.02851648388348,New_UI
CusID_02305,40.0,Male,Perth,Western Australia,13.0,2016-07-02,2021-02-01,1,1.026860553472716,6.857265431262403,4.298258683604814,2.0,2.3002773552285656,5.845871676563378,Old_UI
CusID_07875,41.0,Female,Kolkata,West Bengal,6.0,2018-11-28,2021-06-26,0,8.400436605667041,1.6605079290968954,4.0,8.817682414832284,9.830261408575629,2.0,Old_UI
CusID_05345,44.0,Male,San Francisco,California,,2018-05-25,2021-07-10,1,3.983401760886513,7.19632822262365,6.137399171448092,2.556809974904404,2.099219618758404,6.812244389886899,New_UI
CusID_07820,26.0,Male,Paris,Ile-De-France,7.0,2016-07-19,2020-11-25,0,3.4391192465971696,7.823159291199023,1.1598214371297206,2.2857162676191787,1.9368588156544249,8.633078256722676,New_UI
CusID_05541,26.0,Female,Munich,Bavaria,6.0,2018-02-19,2020-08-31,0,8.39339529907542,0.2563940171273429,4.840771993314861,5.976528806097164,9.348300748979849,0.7080461270857191,Old_UI
CusID_07013,21.0,Not_Specified,San Francisco,California,14.0,2019-12-07,2020-03-30,1,1.9519838146408908,0.9700733643085862,5.053676020924528,3.7468875950196816,6.67657175823818,-33.0,Old_UI
CusID_03137,,Not_Specified,San Francisco,California,12.0,2018-07-26,2021-01-15,1,2.261832427864681,1.8638843568946029,4.370299453011195,6.551641537318241,5.235902824773055,6.773749671819612,New_UI
CusID_05290,38.0,Male,Vancouver,British Columbia,8.0,2018-03-23,2021-09-19,0,0.5146610295133781,9.895685875034593,7.564620537937327,1.5338724195590183,0.3448205570481905,7.180981649118077,New_UI
CusID_00173,18.0,Not_Specified,Perth,Western Australia,15.0,2018-03-02,2020-02-03,1,-22.0,3.646065681618455,6.848446697941848,3.0,3.644333851779257,5.377841941116152,Old_UI
CusID_05548,21.0,Female,Sydney,New South Wales,5.0,2016-08-15,2021-06-23,0,-1.0,2.1071335484404186,8.561010775155372,7.923723712582682,14.643798348316183,1.1033094654061333,Old_UI
CusID_02678,25.0,Female,Shinjuku,Tokyo,4.0,2018-10-19,2020-02-09,0,-77.0,0.8044716279525772,5.244127691252139,5.58049420650015,7.666130569011557,3.59058516568694,Old_UI
CusID_05005,48.0,Female,London,England,9.0,2019-01-29,2021-02-19,1,5.1182994910050805,2.2058912802240567,8.520900219494342,9.208735670960545,9.712826899039095,4.351641796330689,Old_UI
CusID_04464,26.0,Male,Munich,Bavaria,4.0,2018-06-10,2020-11-29,0,0.9247557806554918,9.218350671114036,2.2628359706409387,4.529878782230307,-8.696145800881828,7.718869949662813,New_UI
CusID_04650,28.0,Female,Taipei,Taiwan,8.0,2018-05-01,2021-09-18,0,3.0,2.4189502339281725,6.452108566988738,5.19427476614168,8.9576140883652,2.6833324087121686,New_UI
CusID_01142,37.0,Female,Munich,Bavaria,,2019-05-29,2020-06-12,0,8.79449414134871,2.880572111247557,8.884341115286636,5.741186326817863,6.9364799812740126,0.0916739866741109,Old_UI
CusID_07477,15.0,Not_Specified,Perth,Western Australia,12.0,2016-10-02,2020-09-19,1,2.1460664223457684,4.249631385798224,5.157317066969681,0.1532068292423538,1.50953506616544,7.056258038985757,Old_UI
CusID_07506,20.0,Female,Mumbai,Maharashtra,3.0,2017-02-11,2020-01-01,0,7.096586045069923,2.9710876376801867,8.293667619895912,7.186821410132921,9.57334090887314,2.274508842030893,Old_UI
CusID_03583,26.0,Not_Specified,Taipei,Taiwan,13.0,2016-06-22,2021-06-23,1,5.663303775936012,3.0861649432828613,5.2476201929206185,2.92711864098875,3.521657362670941,7.402602376413236,New_UI
CusID_09045,43.0,Female,Mumbai,Maharashtra,9.0,2017-12-14,2021-12-07,0,5.342534517542039,3.5209690923335657,9.916311384088564,9.710814516205891,9.008691209434412,1.989376438154281,New_UI
CusID_00670,29.0,Female,Toronto,Ontario,8.0,2016-06-20,2020-01-10,0,9.219418634479943,5.796985909034812,1.1578460787485274,7.557481805161379,7.478746447539947,3.2864229554743827,Old_UI
CusID_09482,,Female,Kolkata,West Bengal,9.0,2019-07-05,2021-02-02,0,9.08302982878807,0.5711226186187928,1.0,7.334204682687512,9.946908782439223,2.0,Old_UI
CusID_07768,33.0,Male,London,England,8.0,2016-08-25,2021-01-27,0,0.1411045837628902,1.0,4.3700654969871096,1.8506932357300991,0.7459508106140849,0.0,New_UI
CusID_02179,15.0,Not_Specified,Vancouver,British Columbia,12.0,2018-01-18,2021-10-26,1,3.2833599631485924,3.847794539906983,4.303552746989545,5.298211324150508,1.231958098128798,5.998930927707184,New_UI
CusID_03634,31.0,Male,Sydney,New South Wales,10.0,2018-03-04,2021-07-13,0,4.128743737316926,8.828764533887027,7.073659948243487,,1.483074626149047,9.30246715274958,New_UI
CusID_01058,30.0,Male,Berlin,Berlin,7.0,2017-04-23,2021-07-07,0,0.5548013463827972,8.11413280993629,7.499390836887807,2.568307314532591,3.766488600548613,9.96033004833129,New_UI
CusID_00430,39.0,Male,Kuala Lampur,Singapore,5.0,2018-12-27,2021-02-05,0,-99.0,4.0,3.7293780288134,3.665501814449476,0.7761578502934356,6.978040037024328,New_UI
CusID_08568,26.0,Female,Taipei,Taiwan,5.0,2019-03-14,2021-02-04,0,5.0,0.8971535886096256,3.4081148466056472,7.484893623269227,4.0,-99.0,Old_UI
CusID_09011,16.0,Not_Specified,Florence,Tuscany,14.0,2019-11-19,2020-10-29,1,1.5029261161193612,4.828908450666403,6.190584373210983,2.6089476659363804,2.959409403835733,6.333659461902244,New_UI
CusID_08444,26.0,Female,Bercelona,Catalonia,8.0,2019-05-03,2020-03-26,0,9.993592355402209,2.0453752188999736,,6.711390570250468,6.6954838393964735,3.5126236138681386,New_UI
CusID_04140,27.0,Female,Delhi,New Delhi,8.0,2017-03-13,2020-12-24,0,6.031822259765935,3.769537963158812,,6.288213278977808,8.814218811423725,2.138492815156489,Old_UI
CusID_06222,35.0,Female,Shinjuku,Tokyo,4.0,2016-07-01,2021-01-02,0,9.59972386055365,3.131659444584341,8.128295378567914,8.638604285721383,8.311950291288714,4.425527520989152,Old_UI
CusID_05862,22.0,Female,Delhi,New Delhi,8.0,2018-01-29,2020-06-20,0,8.03714388299752,2.8945015938123846,7.808397961157925,6.417395570606681,9.221597771779852,1.40665478495094,Old_UI
CusID_03187,21.0,Not_Specified,Bercelona,Catalonia,,2018-06-22,2020-02-13,1,2.078175456421296,3.1417791303220683,4.806636096543682,5.798355549992277,2.8490946510037585,3.5353189270377494,New_UI
CusID_09399,24.0,Male,San Francisco,California,9.0,2018-03-19,2021-03-02,0,3.121172728758518,8.908100421532549,2.779215889549908,4.674709067113805,1.5681249089332423,9.909259852992196,Old_UI
CusID_09833,22.0,Not_Specified,London,England,13.0,2019-12-29,2020-04-12,1,0.3690135825998737,4.162373947013169,3.3943796422067747,1.2594747861007547,11.536949678943053,4.205086531840246,New_UI
CusID_01072,27.0,Male,Perth,Western Australia,5.0,2016-05-17,2020-09-29,0,0.8381877125128521,8.2078349261373,0.1167171936078503,2.0,2.3845238798445267,-88.0,New_UI
CusID_06271,,Not_Specified,New York City,New York,15.0,2016-10-01,2021-01-26,1,3.5562353267220947,2.6706414450301548,4.237247153476217,1.3913768980450394,1.791595461725775,6.309542961406767,Old_UI
CusID_04082,22.0,Female,Sydney,New South Wales,3.0,2018-02-27,2021-04-09,0,7.010974444230058,2.050338550904772,7.183060127157407,7.782285377673018,9.172492045315115,2.8978394994094816,Old_UI
CusID_02588,20.0,Female,Los Angeles,California,,2016-07-01,2020-06-17,0,0.0,4.0,6.3426840973905065,6.626717685163355,8.92287861813453,1.03623752439892,Old_UI
CusID_08676,36.0,Male,Budapest,Central Hungary,10.0,2016-10-16,2020-03-21,0,3.88212602567452,1.0,6.313580558154276,0.1941672984561333,2.0,8.448530894646524,New_UI
CusID_04949,23.0,Female,Chennai,Tamil Nadu,6.0,2018-12-14,2021-10-20,1,4.190057674438578,2.922173362263332,4.280063353547123,9.456325911207218,8.13359632526846,2.0,Old_UI
CusID_03313,35.0,Not_Specified,Los Angeles,California,12.0,2019-11-29,2020-11-05,1,1.6299942749958791,2.1866173965046665,8.6431953694788,2.9609377406233364,3.0,5.600922354969218,Old_UI
CusID_05392,,Female,Florence,Tuscany,6.0,2019-09-29,2021-08-06,0,8.371246187059556,1.4742371235624747,,7.270976572454747,8.65346865783915,2.0,Old_UI
CusID_07695,50.0,Male,Mumbai,Maharashtra,9.0,2017-04-13,2020-07-31,0,3.2235023338606057,4.437562365757142,2.8789289352469702,4.47442482610552,1.4664508701557235,6.771515306247612,Old_UI
CusID_04780,30.0,Male,Kolkata,West Bengal,9.0,2016-01-05,2021-08-09,0,-22.0,5.0,5.291921523483955,3.0,0.5419913812095848,8.444046168612571,Old_UI
CusID_09315,40.0,Male,Sydney,New South Wales,7.0,2016-01-19,2021-04-18,0,0.4779506471948588,5.08294551696231,5.414380682055263,3.5087385527335804,3.0,6.800597398476085,Old_UI
CusID_08888,39.0,Male,Munich,Bavaria,3.0,2016-08-31,2021-10-03,0,1.0099048377663538,8.543868640331336,4.706711342034816,1.5363878152150132,2.0,8.975377794946727,New_UI
CusID_06674,22.0,Male,London,England,10.0,2016-04-19,2021-02-25,0,0.7604460087180228,-1.0,2.0,4.29816555864676,1.566749080811944,8.778092496882254,New_UI
CusID_08089,19.0,Not_Specified,London,England,15.0,2018-01-29,2021-09-02,1,2.0982489282052885,2.9438168487439698,6.443477916764473,1.7397936930941265,2.0420963972042774,5.16533766369541,Old_UI
CusID_08147,,Not_Specified,Chennai,Tamil Nadu,14.0,2017-09-06,2021-02-14,1,4.740985764506196,1.626113427797644,8.144912741721763,4.384317298099253,6.502909204467975,-77.0,Old_UI
CusID_01138,35.0,Male,Kolkata,West Bengal,8.0,2018-03-09,2021-03-06,0,2.677243918367449,3.0,5.270755112408049,1.0,1.9554505564317544,3.1898996148030503,New_UI
CusID_00705,,Female,Mumbai,Maharashtra,4.0,2019-04-07,2020-01-16,0,9.314668503870775,1.6989613390927858,7.919457249546385,7.752037854758428,2.0,2.600769739534716,Old_UI
CusID_09840,20.0,Female,San Francisco,California,5.0,2019-06-16,2020-10-16,0,7.807982475518179,1.9868798338039184,3.8641560088141342,6.306586464270258,8.849773346606103,0.9500991076013552,New_UI
CusID_03218,30.0,Female,Kuala Lampur,Singapore,7.0,2016-12-21,2021-04-27,0,5.0,0.6982107419079534,7.981890649135847,7.49282257572608,6.156935678808996,-11.0,Old_UI
CusID_02175,44.0,Female,London,England,4.0,2017-08-24,2020-11-22,0,6.667094217788607,0.5760622378372159,9.92273215385042,,6.47504436088436,0.2750529739341854,Old_UI
CusID_00917,20.0,Female,Budapest,Central Hungary,5.0,2016-12-16,2021-06-18,1,7.192739305674626,0.9087074653987848,6.862642707295282,7.066474740371231,9.094902136978613,1.1445182085334262,Old_UI
CusID_04843,32.0,Not_Specified,Florence,Tuscany,12.0,2018-08-22,2020-06-22,1,3.285071970628386,2.3204294213582544,7.192648900223397,2.0,5.27056370364995,4.580267610742457,Old_UI
CusID_03306,24.0,Male,Budapest,Central Hungary,9.0,2018-02-16,2020-09-21,0,3.751272997915132,8.014505413481066,3.0,5.669392285748942,2.7201528706804123,7.624970916661375,New_UI
CusID_02946,29.0,Male,Chennai,Tamil Nadu,10.0,2018-09-27,2021-02-15,0,3.6628711532039393,2.0,2.0,5.608328956556359,3.0,8.208651715363711,New_UI
CusID_06546,31.0,Female,Florence,Tuscany,8.0,2018-04-01,2020-12-12,0,-33.0,2.0,6.855150948524514,5.179744539496394,9.068837935505211,0.6283364050206453,Old_UI
CusID_01601,24.0,Not_Specified,Shinjuku,Tokyo,12.0,2019-07-07,2021-09-01,1,3.038819771953668,1.4996316422694942,5.4349483625862085,4.302047504937344,4.5846374778908565,4.813048424245075,New_UI
CusID_09481,26.0,Male,Kuala Lampur,Singapore,2.0,2019-11-15,2021-08-24,1,3.2811429237846834,4.888420104364365,2.9355540057257894,1.0,2.0,8.085192262705734,Old_UI
CusID_08268,22.0,Male,Perth,Western Australia,3.0,2019-08-27,2020-12-24,0,4.087088461741735,6.941112451696695,1.6988711634018503,2.131287960102678,1.2738293931111548,9.662210359074408,Old_UI
CusID_09957,21.0,Female,Vienna,Vienna,4.0,2018-03-06,2020-06-29,0,8.476912088924491,1.358954545646334,5.26197503372028,7.976509194967675,7.521678880946611,2.0,Old_UI
CusID_03951,34.0,Female,London,England,7.0,2016-06-26,2020-05-18,0,5.91436754847346,3.4123176982760515,4.0,6.264752137169763,9.594302778748633,1.5017210602925375,Old_UI
CusID_06458,33.0,Male,Vienna,Vienna,9.0,2018-12-13,2021-06-29,0,2.412252671416545,7.9486166665034785,4.2106093180454245,4.3185810101948965,0.8325364434846809,8.63989411400809,New_UI
CusID_04009,23.0,Female,Munich,Bavaria,2.0,2018-11-07,2020-07-22,1,6.379552422175622,2.2062671809471297,,0.0,9.311048435586423,0.374700832291236,Old_UI
CusID_08981,,Male,Kolkata,West Bengal,,2019-01-12,2020-10-22,1,3.0884469234026426,6.159932955666622,5.1339520127036185,,0.1421525827776483,8.475068101192884,New_UI
CusID_07276,31.0,Female,Berlin,Berlin,6.0,2019-04-05,2020-04-09,0,9.203379591037825,1.0,7.2936294946980595,,0.0,0.7596157689186307,Old_UI
CusID_04728,29.0,Female,Toronto,Ontario,8.0,2017-12-05,2021-10-01,0,4.0,1.6232514769308612,1.4692063337881107,,7.077435165614495,2.0,New_UI
CusID_03519,23.0,Male,Shinjuku,Tokyo,7.0,2017-11-25,2020-07-10,0,2.0,8.055983718311508,0.2750634674115099,3.0,2.8534688642407664,7.593373349448218,Old_UI
CusID_00659,26.0,Not_Specified,Los Angeles,California,13.0,2019-06-26,2020-04-24,1,3.9409105463836753,4.613020319977784,6.821664672042104,3.1664407881541736,2.2106133278424887,5.246114012168639,New_UI
CusID_08579,30.0,Female,Paris,Ile-De-France,12.0,2018-11-07,2021-08-19,1,6.11250990811835,2.16588065929423,6.608816911705023,6.341574717653664,0.0,2.0,Old_UI
